gesture_dir,label,num_frames,height,width
64066,12,35,100,176
26131,27,34,100,132
43342,11,36,100,176
109972,15,37,100,176
3253,11,37,100,176
91487,1,36,100,132
67085,15,37,100,176
143623,12,37,100,132
12217,13,37,100,176
31773,11,34,100,176
99636,3,37,100,176
131733,12,36,100,176
13700,14,36,100,100
88455,14,36,100,132
106277,1,37,100,132
78683,3,33,100,132
59048,24,32,100,176
50342,24,34,100,132
3089,13,34,100,176
90430,27,32,100,106
55450,27,33,100,132
90862,13,36,100,176
76592,15,37,100,176
9284,1,36,100,176
84313,27,37,100,176
131451,11,36,100,132
42748,14,33,100,132
27341,15,37,100,176
142780,24,37,100,176
135741,1,36,100,176
34939,14,33,100,176
119115,13,33,100,132
35151,13,37,100,176
1051,1,37,100,176
96935,27,37,100,176
118723,12,38,100,132
52207,1,37,100,176
127540,3,37,100,176
26986,11,37,100,132
128132,11,33,100,132
32657,11,35,100,132
133285,27,37,100,176
30451,11,36,100,176
78342,27,36,100,132
42871,15,36,100,176
94491,15,34,100,176
138716,3,37,100,176
85856,3,36,100,176
28167,15,38,100,176
48448,27,34,100,132
100573,13,37,100,176
38848,27,37,100,176
122345,3,36,100,132
22148,15,36,100,176
581,24,35,100,132
34347,15,37,100,132
55979,14,35,100,132
76312,1,37,100,132
81760,24,36,100,176
139903,14,37,100,132
128944,11,36,100,176
19007,14,33,100,132
97710,13,35,100,176
141760,12,37,100,176
79079,27,37,100,176
139287,13,34,100,132
96397,13,36,100,176
19636,11,32,100,132
76854,24,33,100,132
106841,3,37,100,176
50573,27,35,100,176
109236,13,36,100,176
65362,14,36,100,132
1712,27,37,100,132
8949,14,37,100,176
112269,1,35,100,176
55607,12,36,100,176
137566,13,38,100,176
94297,14,36,100,176
108822,14,35,100,132
666,13,33,100,176
22368,1,37,100,176
147107,1,36,100,176
54031,15,35,100,176
40792,3,34,100,132
19887,24,37,100,176
57946,15,36,100,176
134780,14,36,100,176
39023,3,34,100,132
53199,13,34,100,176
95250,14,33,100,132
143137,27,34,100,176
97192,1,36,100,176
50339,12,36,100,176
68158,11,32,100,132
79330,24,37,100,132
110775,3,36,100,132
833,13,37,100,176
51039,14,36,100,132
13514,13,37,100,176
98421,14,36,100,176
104411,13,36,100,176
144733,14,33,100,132
16912,1,37,100,176
2434,12,36,100,132
1244,14,33,100,132
36103,27,37,100,176
15150,3,36,100,176
70174,12,34,100,176
133977,11,34,100,132
102248,24,37,100,132
51584,24,37,100,176
33298,27,37,100,132
136267,1,37,100,176
125267,24,37,100,132
50474,11,33,100,132
87824,12,36,100,176
61757,14,36,100,176
77766,11,35,100,176
144374,3,37,100,176
108440,24,35,100,176
14195,24,37,100,176
117952,14,36,100,176
111339,11,38,100,176
280,14,37,100,176
86040,13,37,100,176
58542,1,37,100,176
77853,11,32,100,176
32932,15,36,100,176
62728,12,34,100,176
27155,27,37,100,176
94592,11,36,100,176
127407,24,36,100,176
106359,11,34,100,132
40852,11,37,100,132
123518,11,37,100,176
1406,15,34,100,132
3142,12,37,100,176
13145,3,33,100,132
13270,12,37,100,176
64307,14,37,100,176
1791,27,36,100,132
88803,12,35,100,176
139653,11,36,100,176
23315,3,39,100,176
31847,3,37,100,176
28229,11,33,100,176
66690,3,36,100,176
31187,14,35,100,132
116005,1,37,100,176
1867,14,36,100,176
98095,3,34,100,132
113429,14,37,100,176
60286,11,35,100,176
26686,13,37,100,176
113558,27,34,100,132
51230,13,37,100,176
9603,27,33,100,176
9890,27,34,100,176
49821,15,33,100,176
137024,15,36,100,176
48494,3,33,100,176
27450,13,37,100,132
80848,27,37,100,176
15348,14,37,100,176
93777,14,37,100,176
11713,13,37,100,176
83260,27,36,100,176
128688,13,37,100,176
87681,3,37,100,132
110070,27,37,100,176
11766,11,37,100,176
34743,27,37,100,176
49059,13,32,100,176
84417,11,37,100,176
47235,13,37,100,176
85810,3,38,100,176
96021,3,37,100,176
66391,12,36,100,132
123597,14,35,100,132
105023,24,35,100,176
115205,1,37,100,176
70925,27,37,100,176
21134,15,37,100,176
134397,27,32,100,132
131093,3,33,100,132
100418,3,37,100,176
118169,13,37,100,176
3502,15,34,100,132
131861,1,37,100,176
42178,1,35,100,176
32406,24,37,100,176
66655,27,36,100,176
118328,3,37,100,176
128335,14,37,100,176
12167,14,37,100,176
80070,12,37,100,176
113084,14,37,100,176
9757,14,37,100,176
6691,15,37,100,132
31801,15,37,100,132
63361,14,37,100,176
55849,1,37,100,176
91930,11,37,100,176
75176,13,33,100,176
125590,12,34,100,176
49852,27,33,100,132
14147,3,37,100,176
86152,24,37,100,176
101066,14,37,100,132
46443,27,33,100,132
15581,24,37,100,176
94374,15,34,100,132
100921,24,37,100,176
62572,13,37,100,176
78997,27,37,100,176
101645,27,37,100,176
108324,3,37,100,176
29114,3,36,100,176
126996,27,38,100,176
101878,1,33,100,132
57728,12,32,100,176
2663,1,37,100,176
75210,3,37,100,176
124187,14,37,100,132
63000,1,37,100,176
41973,11,33,100,132
39407,3,37,100,176
135262,3,36,100,176
102457,14,37,100,176
36932,15,37,100,176
30104,12,37,100,176
92875,1,37,100,176
102939,15,37,100,176
23203,14,36,100,176
20782,15,35,100,176
114389,27,37,100,176
69470,3,37,100,176
121573,3,37,100,176
69221,27,37,100,176
109345,3,36,100,176
141531,14,37,100,132
95806,3,37,100,176
60656,13,36,100,176
132934,1,38,100,176
147724,12,37,100,176
135641,15,32,100,176
139552,24,37,100,176
122901,24,35,100,176
14353,11,32,100,176
29919,14,36,100,176
23593,11,32,100,132
87566,14,34,100,132
113916,12,33,100,176
6777,24,34,100,132
43058,14,36,100,176
9255,12,32,100,176
52527,1,37,100,176
97721,14,38,100,176
110514,13,33,100,132
118753,24,37,100,176
134520,14,38,100,132
91267,13,35,100,176
81557,14,34,100,132
42619,3,35,100,132
112263,24,37,100,100
51944,3,34,100,176
31424,24,38,100,132
55424,13,37,100,176
113951,24,36,100,176
59854,24,37,100,176
139270,24,37,100,176
45886,14,36,100,176
113353,14,34,100,132
3991,14,32,100,132
60658,3,36,100,176
146303,14,38,100,176
102411,15,37,100,176
102168,12,33,100,132
85219,27,32,100,176
82341,11,37,100,176
57602,15,36,100,176
44123,13,37,100,176
129487,1,34,100,132
120219,11,36,100,176
34064,27,33,100,176
12118,27,36,100,176
47288,11,37,100,176
10668,13,38,100,176
47444,3,37,100,176
146695,12,36,100,176
43793,1,37,100,132
84757,12,37,100,176
49884,15,33,100,132
39942,24,37,100,176
89728,3,37,100,176
89301,11,36,100,132
111567,14,33,100,176
131840,1,37,100,176
98680,13,37,100,132
132924,27,33,100,176
108946,12,32,100,132
119481,27,32,100,176
30435,12,36,100,176
145779,12,36,100,176
57803,15,35,100,176
43555,15,37,100,176
129932,11,37,100,132
3650,1,37,100,176
95957,1,38,100,176
32296,15,38,100,176
103447,13,37,100,132
51175,14,38,100,176
55146,3,37,100,176
83303,11,36,100,176
65829,11,37,100,176
95516,12,37,100,176
31998,15,37,100,176
47282,13,33,100,132
120686,12,37,100,176
134914,1,37,100,176
102102,27,33,100,132
42243,14,34,100,132
146809,11,34,100,176
45003,24,37,100,132
81163,15,37,100,176
118185,3,37,100,132
41484,14,37,100,132
118743,27,37,100,176
27143,15,37,100,176
37338,3,37,100,176
131700,3,37,100,176
14005,14,32,100,132
122360,3,38,100,176
114874,24,34,100,132
1520,24,36,100,176
60213,13,37,100,176
38276,27,37,100,176
145429,12,33,100,176
8609,27,36,100,176
61386,12,33,100,132
92259,15,36,100,176
114467,3,36,100,176
1046,15,36,100,176
135845,3,34,100,132
42419,14,32,100,132
22014,1,35,100,176
44843,3,38,100,176
83448,12,34,100,132
63155,1,33,100,132
60941,3,33,100,132
65199,12,36,100,176
61253,11,33,100,132
8991,27,36,100,176
31233,14,35,100,176
143691,27,37,100,176
51658,27,32,100,176
50992,12,32,100,176
117083,27,37,100,132
10372,3,37,100,176
42435,27,36,100,176
109162,12,37,100,176
45756,15,33,100,132
71218,3,36,100,176
4352,15,36,100,132
94410,27,37,100,176
51222,12,34,100,132
104633,3,36,100,176
84095,27,33,100,132
76782,12,37,100,132
48100,13,37,100,176
115660,24,36,100,176
35729,14,36,100,176
117129,1,37,100,176
30716,15,33,100,176
60812,15,35,100,176
79687,24,36,100,176
92453,3,37,100,176
90206,1,33,100,176
9588,3,37,100,176
32001,15,35,100,176
87652,27,34,100,176
99978,13,37,100,176
113129,12,36,100,176
38391,1,37,100,132
8031,1,37,100,176
116006,15,37,100,176
55247,11,34,100,132
31913,3,35,100,132
91969,11,34,100,176
128775,27,32,100,176
77796,27,37,100,176
71375,1,37,100,132
40800,24,33,100,132
9200,14,34,100,176
19926,3,37,100,176
21963,15,37,100,176
139993,11,36,100,176
60079,24,35,100,132
46592,27,37,100,176
34111,12,37,100,176
53630,24,37,100,176
74750,15,35,100,176
48224,11,35,100,176
79637,11,36,100,176
8872,3,34,100,132
82140,27,37,100,176
128978,24,36,100,176
138346,15,36,100,132
30278,27,37,100,176
35606,12,36,100,176
91339,13,36,100,176
128150,27,35,100,176
31573,15,36,100,132
8927,1,36,100,176
49729,14,37,100,132
44403,24,37,100,176
89290,27,37,100,176
53460,12,37,100,176
36590,15,37,100,132
147205,13,32,100,132
136992,15,34,100,176
98998,14,33,100,176
45051,1,37,100,176
1298,12,40,100,176
28292,24,36,100,176
69148,3,35,100,176
119985,13,37,100,176
96262,15,33,100,176
23564,24,37,100,176
109927,27,35,100,132
45701,3,37,100,176
14957,13,37,100,176
94247,14,37,100,176
12115,14,37,100,176
113605,27,33,100,132
79008,15,37,100,132
104055,24,36,100,176
88337,15,36,100,176
145114,12,33,100,132
37687,12,37,100,176
73958,15,35,100,176
40035,1,37,100,176
136891,3,37,100,176
13437,24,37,100,176
62626,14,37,100,176
74682,3,37,100,176
20881,24,37,100,176
21932,12,35,100,176
100440,12,33,100,132
105442,15,37,100,176
5317,24,37,100,176
77386,13,36,100,176
22398,1,37,100,176
18848,13,36,100,176
90363,12,37,100,176
87878,13,37,100,176
41907,24,34,100,132
136096,14,36,100,176
98973,15,37,100,176
117652,12,35,100,176
111474,3,34,100,132
75723,11,37,100,176
113562,24,36,100,176
62009,13,36,100,176
85937,11,38,100,176
30876,15,33,100,176
52259,3,37,100,132
117679,12,37,100,176
71399,13,32,100,176
59321,14,37,100,132
94849,13,37,100,176
53696,12,38,100,176
102991,13,33,100,176
22638,13,36,100,132
5255,11,36,100,176
2476,1,34,100,132
57335,15,36,100,176
23602,13,37,100,176
46329,3,37,100,176
31470,15,36,100,176
107320,1,37,100,176
144145,3,37,100,176
8393,1,33,100,132
103218,15,33,100,176
18325,24,33,100,132
67320,15,37,100,176
84683,11,36,100,176
63317,11,36,100,176
88589,1,37,100,176
91860,13,36,100,176
22074,15,37,100,132
15502,24,37,100,176
58430,13,36,100,176
108747,12,34,100,132
60168,11,33,100,132
125135,1,37,100,176
133960,11,37,100,176
12366,11,33,100,176
37001,27,32,100,132
44161,3,33,100,176
147772,1,37,100,176
131679,3,37,100,176
40395,11,37,100,132
22159,24,37,100,176
128893,11,36,100,176
44379,3,37,100,176
115552,27,36,100,176
95040,27,36,100,176
15562,24,37,100,176
97059,1,33,100,176
82115,12,34,100,132
125621,13,37,100,176
106033,1,37,100,176
143752,15,37,100,176
39554,12,36,100,176
118309,11,36,100,176
119292,13,37,100,176
129895,11,37,100,176
29461,3,37,100,176
97725,3,34,100,132
144993,3,37,100,132
18386,24,36,100,176
139714,1,37,100,176
137656,1,37,100,176
99157,27,33,100,132
95885,14,37,100,176
78494,3,33,100,176
144314,14,38,100,132
125493,1,37,100,176
37445,11,32,100,176
56740,15,36,100,176
64428,15,37,100,176
109780,14,35,100,132
47501,24,35,100,176
49747,14,36,100,176
56052,24,32,100,132
12584,24,37,100,132
135504,12,37,100,176
140530,12,36,100,176
74932,24,34,100,132
72456,1,37,100,176
94183,13,33,100,132
47628,1,33,100,176
122945,13,35,100,132
102213,1,37,100,176
49028,15,33,100,176
4740,3,37,100,132
91612,14,37,100,176
102124,24,35,100,132
56364,27,37,100,176
111432,14,37,100,176
27004,15,32,100,132
102299,3,37,100,132
94711,11,37,100,132
62783,27,36,100,132
76723,14,38,100,176
5281,3,36,100,132
67500,14,36,100,176
72295,14,37,100,100
56715,27,37,100,176
75368,24,37,100,176
15549,27,34,100,176
89357,11,37,100,132
15633,14,33,100,176
15122,27,35,100,132
26468,11,34,100,176
127012,12,37,100,176
95439,3,37,100,176
28763,24,34,100,132
141254,15,37,100,176
8347,15,37,100,176
85669,14,37,100,176
96508,11,36,100,176
105548,3,33,100,132
24889,15,37,100,176
52491,12,38,100,132
86747,12,37,100,176
138221,24,37,100,132
51214,15,37,100,176
96455,13,36,100,176
143038,13,38,100,132
106783,1,34,100,132
42205,14,34,100,176
39773,15,33,100,132
136764,3,36,100,176
56384,24,33,100,132
127156,1,37,100,176
42077,12,36,100,132
88068,11,36,100,176
22435,24,38,100,176
87593,15,32,100,176
28398,1,37,100,132
37423,15,34,100,132
82582,12,37,100,176
83251,1,37,100,176
33836,14,36,100,176
112347,1,35,100,132
70987,13,35,100,176
72192,12,37,100,176
109961,14,37,100,176
113346,15,37,100,132
133183,3,37,100,132
54021,27,37,100,176
111305,15,37,100,176
75380,14,37,100,176
95771,27,34,100,132
128151,15,37,100,176
144821,3,37,100,176
81740,27,37,100,176
79016,12,36,100,176
103516,15,37,100,176
51960,15,32,100,132
95121,12,37,100,176
47361,1,32,100,132
52324,24,32,100,176
126238,12,37,100,132
97282,12,34,100,176
87447,3,37,100,176
75468,13,37,100,176
5353,1,36,100,176
106197,24,37,100,176
68500,3,37,100,176
63542,11,36,100,176
147396,13,36,100,176
70047,13,37,100,176
64339,27,37,100,176
74580,27,37,100,176
114679,3,36,100,176
92530,3,36,100,132
64109,3,36,100,176
69787,11,36,100,132
31402,14,37,100,176
37390,24,37,100,176
94468,14,37,100,176
94444,3,37,100,176
57196,24,37,100,176
75546,13,33,100,176
98188,3,33,100,132
82886,14,37,100,176
71486,14,37,100,176
145805,27,34,100,176
99509,12,36,100,176
51512,12,37,100,176
28331,12,34,100,132
93434,15,32,100,176
137196,24,37,100,132
70730,12,36,100,132
51810,11,37,100,176
107811,13,36,100,132
11393,14,38,100,176
88034,27,37,100,176
142695,3,36,100,176
144953,3,37,100,176
36926,1,33,100,132
288,27,37,100,176
40187,11,37,100,176
105655,13,37,100,176
102747,27,38,100,176
14616,14,37,100,176
96597,13,33,100,132
22596,3,37,100,176
48454,27,34,100,176
51392,12,37,100,176
50235,12,38,100,176
106613,15,36,100,176
52819,11,37,100,176
35651,11,37,100,176
118545,24,37,100,176
92369,3,32,100,176
57229,24,34,100,132
42784,13,35,100,132
70242,1,36,100,132
59759,24,37,100,176
55498,15,32,100,176
73751,11,37,100,132
77737,15,33,100,132
107074,1,37,100,176
107346,11,36,100,132
23140,1,37,100,176
70659,27,37,100,132
131723,14,37,100,176
144516,1,36,100,176
96350,12,38,100,176
103571,3,36,100,176
95198,14,40,100,176
56803,3,36,100,176
4070,14,36,100,176
65428,13,36,100,176
43591,11,33,100,176
144011,15,35,100,132
68827,12,37,100,132
60584,27,34,100,176
116814,13,34,100,176
24119,14,37,100,176
3569,12,37,100,132
45763,12,37,100,176
69870,1,37,100,176
128056,15,37,100,176
8517,12,35,100,176
89921,11,37,100,176
74395,1,37,100,176
119526,1,37,100,176
17125,14,37,100,132
93810,14,37,100,176
108183,15,36,100,176
128121,13,35,100,132
61403,14,36,100,176
115583,12,37,100,176
66713,11,37,100,176
70380,3,36,100,132
94895,11,37,100,176
43969,14,39,100,132
47797,1,33,100,176
76963,1,34,100,132
14796,27,36,100,176
42323,15,33,100,132
124778,12,35,100,132
116563,27,37,100,176
144863,12,37,100,176
104228,15,35,100,176
34832,15,36,100,132
29378,3,37,100,176
112262,27,37,100,176
56518,24,36,100,176
500,24,37,100,176
58858,11,36,100,176
72870,24,37,100,176
63206,14,36,100,176
94284,15,37,100,132
141642,12,36,100,132
105228,12,36,100,176
14877,14,34,100,132
106462,12,36,100,132
136474,15,33,100,176
50234,11,37,100,176
123621,24,36,100,176
103055,3,37,100,176
16300,13,37,100,100
18298,12,36,100,176
28661,15,35,100,176
143895,1,37,100,176
139363,27,37,100,176
24105,24,37,100,176
120751,1,35,100,132
94396,15,37,100,176
131402,11,37,100,176
77597,27,37,100,176
32113,3,37,100,176
98055,14,35,100,132
82067,12,34,100,132
64476,15,37,100,176
41535,11,36,100,176
91680,12,32,100,176
7928,12,32,100,132
65913,11,37,100,176
136166,27,38,100,176
64240,27,38,100,176
36231,14,37,100,176
80825,15,37,100,176
144958,12,37,100,176
86346,24,33,100,132
95353,15,34,100,176
126796,3,38,100,132
145892,3,37,100,176
44343,1,35,100,132
37464,13,37,100,176
122051,15,36,100,176
48225,27,33,100,176
17498,11,36,100,176
50028,3,33,100,132
17982,1,33,100,132
72492,3,38,100,132
5715,11,37,100,176
50994,1,33,100,132
146574,13,36,100,132
101598,12,37,100,176
134246,11,37,100,176
78973,1,37,100,176
58805,12,33,100,176
16108,1,36,100,176
114395,12,37,100,176
62875,14,37,100,176
559,12,39,100,176
77290,1,34,100,176
62781,11,35,100,132
242,14,37,100,176
23055,15,37,100,176
57940,13,32,100,132
10348,1,36,100,132
96628,12,36,100,132
110267,13,37,100,132
76078,12,37,100,176
99166,24,36,100,176
1193,24,37,100,176
10753,15,37,100,132
59284,12,37,100,132
67184,27,37,100,132
79041,1,33,100,132
2790,3,37,100,176
19680,1,37,100,132
31303,24,36,100,132
92536,15,37,100,176
76718,14,34,100,132
54149,24,36,100,176
100650,12,37,100,176
51015,13,32,100,176
95968,24,35,100,132
129572,12,37,100,176
1951,12,33,100,132
37184,24,37,100,176
99822,14,35,100,132
31683,15,39,100,176
30467,1,36,100,176
145809,13,37,100,176
118631,12,37,100,176
102821,27,37,100,176
53562,27,37,100,176
96944,15,37,100,176
49787,24,34,100,132
75727,24,37,100,176
98786,11,36,100,176
106153,1,37,100,176
992,11,36,100,176
128089,13,39,100,176
3656,13,37,100,176
90208,3,37,100,176
131317,13,32,100,132
49970,14,34,100,132
124710,13,37,100,176
34976,15,35,100,132
129584,1,34,100,176
99425,24,36,100,176
38904,1,33,100,132
7583,15,33,100,176
30067,12,37,100,176
138215,15,37,100,176
106316,1,37,100,132
129442,13,35,100,132
135934,3,36,100,176
122287,15,37,100,132
53104,1,33,100,176
55404,14,36,100,176
45000,12,38,100,176
124593,11,35,100,132
81506,27,37,100,176
34465,24,37,100,176
19753,14,40,100,176
129528,13,37,100,176
18029,1,34,100,176
75341,12,37,100,176
34990,13,33,100,176
109185,27,37,100,176
28584,12,35,100,132
98792,3,36,100,176
146213,24,37,100,176
69824,13,33,100,176
107420,14,36,100,176
24735,15,37,100,176
38695,24,37,100,132
109470,27,34,100,176
36149,24,37,100,176
26011,3,36,100,176
131296,24,34,100,132
41085,1,37,100,176
25404,15,34,100,132
57425,13,37,100,176
52500,27,35,100,176
23300,13,35,100,176
143174,1,36,100,176
79745,15,37,100,176
28662,1,34,100,176
122645,15,36,100,176
7507,11,38,100,176
62538,15,37,100,132
125938,11,38,100,176
66648,11,37,100,176
129277,24,33,100,132
90802,24,36,100,176
139662,15,37,100,176
79796,13,37,100,176
98593,27,36,100,132
13326,13,37,100,176
81028,24,35,100,132
8354,13,36,100,176
68317,24,37,100,176
69850,27,37,100,176
79426,14,35,100,176
77364,27,37,100,132
69890,3,36,100,176
40756,27,36,100,176
147273,3,36,100,176
75518,3,34,100,132
19135,13,37,100,100
108246,3,34,100,132
86703,27,37,100,176
60203,12,37,100,176
83226,11,36,100,132
9812,14,37,100,176
120978,12,35,100,176
115140,15,37,100,176
138033,11,37,100,176
33457,13,39,100,176
42979,24,37,100,176
77759,3,37,100,142
34488,15,37,100,176
118168,24,33,100,176
21997,11,35,100,176
3181,13,38,100,176
12600,24,33,100,132
22222,12,37,100,176
115019,3,34,100,176
34346,1,38,100,176
49591,14,37,100,176
101116,13,36,100,176
110219,3,38,100,176
124404,12,32,100,176
62767,13,32,100,132
147779,27,36,100,176
21165,13,37,100,176
84548,11,35,100,132
52682,1,37,100,176
147280,11,37,100,176
89096,12,37,100,176
79871,3,33,100,176
15389,24,37,100,100
102455,13,33,100,176
97672,1,36,100,176
24249,14,37,100,176
132685,15,37,100,132
70075,3,36,100,176
128008,1,36,100,132
26042,27,33,100,176
83294,15,37,100,176
65818,1,37,100,176
89787,12,37,100,176
7848,12,37,100,176
26829,12,38,100,176
24701,11,34,100,132
24519,1,37,100,176
126664,1,37,100,176
79000,24,36,100,176
104259,3,37,100,176
113958,24,37,100,176
12397,14,37,100,176
128148,15,37,100,176
117170,13,37,100,176
78736,11,36,100,132
2661,14,35,100,176
48374,1,37,100,176
51012,14,36,100,176
60807,24,36,100,176
89363,1,37,100,176
6711,3,33,100,176
70082,14,37,100,176
77749,15,37,100,132
100486,27,36,100,132
55570,24,35,100,176
121818,14,37,100,176
37257,1,35,100,132
29486,11,36,100,132
42128,11,37,100,176
6888,15,37,100,176
108512,12,37,100,176
59942,11,33,100,132
64727,11,36,100,176
136052,14,34,100,132
30764,24,35,100,176
14009,13,37,100,176
7011,12,37,100,176
6856,12,36,100,176
21511,3,37,100,176
87123,1,35,100,132
127291,24,37,100,176
138085,15,34,100,176
85197,24,36,100,176
29023,13,36,100,132
10592,24,33,100,132
99031,13,36,100,176
19116,14,36,100,132
32609,12,33,100,176
13375,3,37,100,176
61585,13,32,100,132
71970,27,37,100,176
20291,24,37,100,176
13105,3,34,100,132
49635,1,36,100,176
86769,27,35,100,132
70646,27,36,100,176
125458,14,36,100,176
20819,24,37,100,132
44261,11,35,100,132
84598,15,37,100,176
30453,3,34,100,176
58639,13,34,100,176
88392,24,37,100,176
93162,1,33,100,176
49960,13,35,100,142
108742,12,37,100,176
123757,1,37,100,176
124139,1,35,100,132
117161,12,36,100,132
97423,27,37,100,176
125152,24,38,100,176
43796,15,36,100,176
76943,3,37,100,176
20910,27,37,100,132
109885,13,35,100,176
55094,13,32,100,176
108355,24,34,100,132
119365,12,34,100,132
2267,14,37,100,176
21704,15,32,100,132
123550,27,36,100,132
28696,27,37,100,176
145735,1,33,100,132
130993,27,37,100,132
144010,13,38,100,176
64072,15,34,100,176
42169,15,32,100,176
16966,1,35,100,132
24555,14,34,100,132
115300,12,37,100,176
59454,1,37,100,176
60542,1,36,100,176
127869,24,33,100,176
4041,11,37,100,176
108579,27,37,100,176
31869,11,37,100,132
114409,12,37,100,176
96826,1,33,100,176
139858,11,37,100,176
74431,12,33,100,132
66708,14,33,100,132
126897,24,36,100,176
135248,13,37,100,176
52484,12,36,100,176
145579,24,37,100,176
56208,13,33,100,132
15960,13,38,100,176
57616,14,35,100,176
122922,27,33,100,176
147704,27,37,100,176
100948,3,34,100,132
23312,1,37,100,176
44904,11,38,100,176
123076,11,34,100,176
86681,14,37,100,176
45498,1,35,100,132
142352,1,37,100,132
99997,11,37,100,176
98379,27,37,100,132
138624,3,33,100,132
67643,11,32,100,176
24141,13,37,100,176
29650,24,33,100,176
139447,11,37,100,176
9052,3,35,100,132
130937,27,36,100,176
116915,1,33,100,176
13066,13,37,100,176
15287,13,37,100,176
76766,3,37,100,132
24997,1,37,100,176
7462,1,32,100,176
80174,14,33,100,132
35442,15,32,100,132
68896,24,33,100,132
97360,15,36,100,132
9513,15,37,100,176
87179,1,36,100,176
106556,11,37,100,176
118914,13,37,100,176
28335,24,37,100,176
39812,3,35,100,176
26125,13,37,100,176
113959,27,37,100,176
114773,12,36,100,176
99534,3,33,100,176
136654,15,38,100,176
89217,3,37,100,132
93972,12,34,100,132
126284,13,37,100,176
94954,27,37,100,176
32853,11,37,100,176
102750,11,36,100,176
31615,11,36,100,176
15811,3,35,100,176
16291,13,36,100,176
136100,12,35,100,132
105569,3,37,100,176
89297,3,37,100,176
121989,27,40,100,176
109462,1,33,100,132
123607,3,36,100,132
141392,27,37,100,176
75749,12,37,100,132
126974,12,37,100,176
19047,15,33,100,132
81108,14,34,100,176
66894,13,36,100,176
32461,13,32,100,176
30472,1,32,100,176
140716,24,34,100,176
113481,13,36,100,176
91671,15,36,100,176
81854,14,36,100,176
83578,13,33,100,132
21835,15,36,100,176
1557,12,33,100,132
60504,15,37,100,132
99114,27,37,100,176
111621,11,37,100,132
77354,24,35,100,132
36999,12,36,100,176
92599,12,36,100,176
109300,24,34,100,176
128541,13,35,100,176
43904,3,35,100,176
56016,14,37,100,176
144631,24,35,100,132
135428,1,36,100,176
14156,3,37,100,176
136907,13,36,100,176
138996,11,37,100,176
143414,11,36,100,132
85335,24,37,100,132
15060,11,37,100,132
38324,11,34,100,176
99227,14,37,100,176
74765,12,37,100,176
102867,15,35,100,132
55002,15,39,100,132
5886,3,36,100,176
124054,3,34,100,176
105672,1,36,100,100
14611,13,37,100,176
78876,14,32,100,132
16570,15,39,100,176
111346,15,36,100,176
74592,27,37,100,176
86057,13,35,100,132
148089,24,36,100,176
59283,15,35,100,176
4955,3,36,100,132
90879,1,36,100,100
21021,12,36,100,176
95794,11,37,100,176
137850,24,37,100,132
63042,12,37,100,176
16703,27,37,100,176
101936,15,34,100,176
100294,3,32,100,132
28924,27,36,100,176
59988,24,36,100,176
29945,15,37,100,176
9126,12,35,100,176
55058,11,33,100,132
7126,15,37,100,176
105695,1,34,100,176
101804,15,33,100,176
67902,15,36,100,176
19400,13,36,100,132
101433,3,37,100,176
143136,13,34,100,132
20607,15,37,100,132
98143,13,37,100,132
42219,13,36,100,176
88000,1,36,100,176
144060,14,37,100,176
39239,24,33,100,176
21643,24,36,100,176
31337,14,38,100,176
25703,14,36,100,176
107791,12,35,100,132
91299,27,36,100,176
71858,13,32,100,176
29789,11,36,100,176
4480,11,38,100,132
11077,15,33,100,176
46734,27,36,100,176
143796,14,33,100,176
38289,24,36,100,176
22900,27,37,100,176
117298,12,37,100,176
26893,27,37,100,176
20406,24,36,100,176
39987,3,37,100,132
43011,15,37,100,176
114992,3,36,100,176
133330,13,32,100,132
101676,1,34,100,132
8910,14,36,100,176
141808,1,33,100,176
60978,12,37,100,176
9760,1,36,100,176
109498,11,32,100,176
133709,12,35,100,176
5180,15,37,100,176
95117,14,34,100,132
116624,1,37,100,132
133953,15,37,100,176
49524,14,38,100,176
117452,27,32,100,176
64111,3,37,100,176
51447,3,37,100,176
128729,15,36,100,132
9081,15,37,100,176
39030,1,37,100,176
15938,11,37,100,176
74161,15,37,100,176
10569,3,37,100,176
133634,24,35,100,176
115339,15,37,100,176
51328,15,37,100,176
137948,14,34,100,132
127311,14,37,100,176
23691,15,38,100,132
1534,27,34,100,132
85447,15,37,100,176
49705,24,39,100,132
80736,3,34,100,176
45946,3,33,100,176
56827,12,33,100,176
2650,14,37,100,176
145645,1,34,100,132
129992,3,36,100,132
141841,1,36,100,100
52175,3,37,100,176
111753,11,37,100,176
96904,3,36,100,176
31900,12,36,100,176
136332,13,40,100,176
81362,3,37,100,176
40453,1,37,100,176
56022,11,37,100,176
141929,12,37,100,176
34749,12,34,100,132
68225,13,35,100,176
47037,13,33,100,176
144461,3,37,100,176
79075,11,36,100,176
130840,24,39,100,176
6392,12,38,100,132
128754,1,37,100,132
2218,12,38,100,176
14758,14,36,100,176
65169,11,34,100,176
70183,24,36,100,176
104502,1,33,100,132
79881,3,36,100,176
95842,14,36,100,176
106682,13,37,100,176
131298,27,34,100,176
132167,15,37,100,176
138600,24,37,100,176
146780,12,38,100,176
96797,13,37,100,176
23336,24,40,100,176
48803,13,37,100,176
101199,27,33,100,176
122695,27,36,100,176
92540,15,37,100,176
44528,15,32,100,132
92164,13,33,100,132
119486,11,35,100,176
79500,12,36,100,132
18828,3,34,100,132
42303,1,37,100,176
81597,12,34,100,132
124269,12,35,100,132
